pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
HD 39194 d,HD 39194,1,3,Radial Velocity,2021,La Silla Observatory,0,33.91,0.03,-0.03,0.0,0.185,0.0033,-0.0033,0.0,1.83,,,0.0,0.163,,,0.0,4.0,0.6,-0.6,0.0,0.01259,0.00189,-0.00189,0.0,Msini,0.333,,,1.0,,,,,,,,,0,K0 V,5205.0,23.0,-23.0,0.0,0.78,0.04,-0.06,0.0,0.67,0.04,-0.04,0.0,-0.61,0.02,-0.02,0.0,[Fe/H],4.53,0.05,-0.05,0.0,05h44m30.98s,86.129071,-70d08m17.66s,-70.1382377,26.4131,0.0265,-0.0265,8.09,0.03,-0.03,6.094,0.02,-0.02,7.85201,0.000243,-0.000243
HD 39855 b,HD 39855,1,1,Radial Velocity,2019,Las Campanas Observatory,0,3.2498,0.0004,-0.0004,0.0,0.041,0.001,-0.001,0.0,2.85,,,0.0,0.254,,,0.0,8.5,1.5,-1.5,0.0,0.02674,0.00472,-0.00472,0.0,Msini,0.14,0.11,-0.11,0.0,,,,,,,,,0,G8 V,5576.0,50.0,-46.0,0.0,0.74,0.01,-0.01,0.0,0.87,0.05,-0.05,0.0,,,,,,4.66,0.09,-0.08,0.0,05h54m30.26s,88.6260731,-19d42m16.01s,-19.7044472,23.2599,0.0188,-0.0189,7.51,0.03,-0.03,5.756,0.026,-0.026,7.32113,0.00018,-0.00018
HD 40307 b,HD 40307,1,5,Radial Velocity,2009,La Silla Observatory,0,4.3123,0.0011,-0.0012,0.0,0.0468,0.0024,-0.0023,0.0,1.83,,,0.0,0.163,,,0.0,4.0,0.8,-0.7,0.0,0.0126,0.0025,-0.0022,0.0,Msini,0.2,0.14,-0.16,0.0,,,,,910.0,1217.0,-1217.0,0.0,0,K2.5 V,4956.0,50.0,-50.0,0.0,0.72,0.06,-0.05,0.0,0.77,0.05,-0.05,0.0,-0.31,0.03,-0.03,0.0,[Fe/H],4.47,0.16,-0.16,0.0,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,12.9363,0.0047,-0.0046,7.17,0.03,-0.03,4.793,0.016,-0.016,6.84367,0.00026,-0.00026
HD 40307 c,HD 40307,1,5,Radial Velocity,2009,La Silla Observatory,0,9.6184,0.005,-0.0049,0.0,0.0799,0.004,-0.004,0.0,2.46,,,0.0,0.219,,,0.0,6.6,1.1,-1.0,0.0,0.0208,0.0035,-0.0031,0.0,Msini,0.06,0.11,-0.06,0.0,,,,,696.0,792.0,-792.0,0.0,0,K2.5 V,4956.0,50.0,-50.0,0.0,0.72,0.06,-0.05,0.0,0.77,0.05,-0.05,0.0,-0.31,0.03,-0.03,0.0,[Fe/H],4.47,0.16,-0.16,0.0,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,12.9363,0.0047,-0.0046,7.17,0.03,-0.03,4.793,0.016,-0.016,6.84367,0.00026,-0.00026
HD 40307 d,HD 40307,1,5,Radial Velocity,2009,La Silla Observatory,0,20.432,0.022,-0.024,0.0,0.1321,0.0066,-0.0066,0.0,3.04,,,0.0,0.272,,,0.0,9.5,1.7,-1.5,0.0,0.0299,0.0053,-0.0047,0.0,Msini,0.07,0.11,-0.07,0.0,,,,,541.0,625.0,-625.0,0.0,0,K2.5 V,4956.0,50.0,-50.0,0.0,0.72,0.06,-0.05,0.0,0.77,0.05,-0.05,0.0,-0.31,0.03,-0.03,0.0,[Fe/H],4.47,0.16,-0.16,0.0,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,12.9363,0.0047,-0.0046,7.17,0.03,-0.03,4.793,0.016,-0.016,6.84367,0.00026,-0.00026
HD 40307 f,HD 40307,1,5,Radial Velocity,2013,La Silla Observatory,0,51.76,0.5,-0.46,0.0,0.247,0.011,-0.014,0.0,2.13,,,0.0,0.19,,,0.0,5.2,1.5,-1.6,0.0,0.0164,0.0047,-0.005,0.0,Msini,0.02,0.2,-0.02,0.0,,,,,398.0,423.0,-423.0,0.0,0,K2.5 V,4956.0,50.0,-50.0,0.0,0.72,0.06,-0.05,0.0,0.77,0.05,-0.05,0.0,-0.31,0.03,-0.03,0.0,[Fe/H],4.47,0.16,-0.16,0.0,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,12.9363,0.0047,-0.0046,7.17,0.03,-0.03,4.793,0.016,-0.016,6.84367,0.00026,-0.00026
HD 40307 g,HD 40307,1,5,Radial Velocity,2013,La Silla Observatory,1,197.8,5.7,-9.0,0.0,0.6,0.034,-0.033,0.0,2.56,,,0.0,0.229,,,0.0,7.1,2.6,-2.6,0.0,0.0223,0.0082,-0.0082,0.0,Msini,0.29,0.31,-0.29,0.0,,,,,255.0,349.0,-349.0,0.0,0,K2.5 V,4956.0,50.0,-50.0,0.0,0.72,0.06,-0.05,0.0,0.77,0.05,-0.05,0.0,-0.31,0.03,-0.03,0.0,[Fe/H],4.47,0.16,-0.16,0.0,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,12.9363,0.0047,-0.0046,7.17,0.03,-0.03,4.793,0.016,-0.016,6.84367,0.00026,-0.00026
HD 42618 b,HD 42618,1,1,Radial Velocity,2016,Multiple Observatories,0,149.61,0.37,-0.34,0.0,0.554,0.011,-0.011,0.0,3.89,,,0.0,0.347,,,0.0,14.4,2.5,-2.4,0.0,0.04531,0.00787,-0.00755,0.0,Msini,0.19,0.15,-0.12,0.0,3.16,0.61,-0.55,0.0,337.0,15.0,-16.0,0.0,0,G4 V,5727.0,60.0,-60.0,0.0,1.0,0.09,-0.09,0.0,1.01,0.06,-0.06,0.0,-0.09,0.04,-0.04,0.0,[Fe/H],4.44,0.07,-0.07,0.0,06h12m00.77s,93.0032173,+06d46m55.11s,6.7819742,24.3358,0.0249,-0.0247,6.87,0.023,-0.023,5.301,0.02,-0.02,6.68303,0.000318,-0.000318
HD 45184 b,HD 45184,1,2,Radial Velocity,2019,La Silla Observatory,0,5.8854,0.0003,-0.0003,0.0,0.0644,0.002,-0.0021,0.0,3.52,,,0.0,0.314,,,0.0,12.19,1.06,-1.03,0.0,0.0384,0.0033,-0.0032,0.0,Msini,0.07,0.05,-0.05,0.0,,,,,,,,,0,G1.5 V,5869.0,14.0,-14.0,0.0,1.08,0.02,-0.02,0.0,1.03,,,0.0,0.04,0.01,-0.01,0.0,[Fe/H],4.47,0.02,-0.02,0.0,06h24m43.68s,96.1820205,-28d46m50.30s,-28.7806402,21.9532,0.0156,-0.0155,6.383,0.005,-0.005,4.871,0.02,-0.02,6.21037,0.0005004,-0.0005004
HD 45184 c,HD 45184,1,2,Radial Velocity,2019,La Silla Observatory,0,13.1354,0.0026,-0.0025,0.0,0.11,0.0034,-0.0036,0.0,2.91,,,0.0,0.26,,,0.0,8.81,1.09,-1.02,0.0,0.0277,0.0034,-0.0032,0.0,Msini,0.07,0.07,-0.05,0.0,,,,,,,,,0,G1.5 V,5869.0,14.0,-14.0,0.0,1.08,0.02,-0.02,0.0,1.03,,,0.0,0.04,0.01,-0.01,0.0,[Fe/H],4.47,0.02,-0.02,0.0,06h24m43.68s,96.1820205,-28d46m50.30s,-28.7806402,21.9532,0.0156,-0.0155,6.383,0.005,-0.005,4.871,0.02,-0.02,6.21037,0.0005004,-0.0005004
HD 51608 b,HD 51608,1,2,Radial Velocity,2019,La Silla Observatory,0,14.0726,0.0016,-0.0016,0.0,0.1059,0.0043,-0.0046,0.0,3.62,,,0.0,0.323,,,0.0,12.77,1.2,-1.19,0.0,0.0402,0.0038,-0.0037,0.0,Msini,0.09,0.04,-0.04,0.0,,,,,,,,,0,G7 V,5358.0,22.0,-22.0,0.0,0.92,0.02,-0.06,0.0,0.8,,,0.0,-0.07,0.01,-0.01,0.0,[Fe/H],4.36,0.05,-0.05,0.0,06h54m51.29s,103.7137102,-55d15m36.07s,-55.2600189,35.0553,0.0333,-0.0331,8.17,0.03,-0.03,6.328,0.018,-0.018,7.96058,0.000279,-0.000279
HD 51608 c,HD 51608,1,2,Radial Velocity,2019,La Silla Observatory,0,95.9446,0.1555,-0.1366,0.0,0.3809,0.0153,-0.0164,0.0,3.87,,,0.0,0.346,,,0.0,14.31,1.63,-1.53,0.0,0.045,0.0051,-0.0048,0.0,Msini,0.14,0.07,-0.07,0.0,,,,,,,,,0,G7 V,5358.0,22.0,-22.0,0.0,0.92,0.02,-0.06,0.0,0.8,,,0.0,-0.07,0.01,-0.01,0.0,[Fe/H],4.36,0.05,-0.05,0.0,06h54m51.29s,103.7137102,-55d15m36.07s,-55.2600189,35.0553,0.0333,-0.0331,8.17,0.03,-0.03,6.328,0.018,-0.018,7.96058,0.000279,-0.000279
HD 5278 b,HD 5278,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,14.339156,4.9e-05,-4.7e-05,0.0,0.1202,0.0013,-0.0013,0.0,2.45,0.05,-0.05,0.0,0.219,0.004,-0.004,0.0,7.8,1.5,-1.4,0.0,0.02454,0.00472,-0.0044,0.0,Mass,0.08,0.09,-0.05,0.0,132.0,5.0,-5.0,0.0,943.0,13.0,-13.0,0.0,0,F V,6203.0,64.0,-64.0,0.0,1.19,0.02,-0.02,0.0,1.13,0.04,-0.04,0.0,-0.12,0.04,-0.04,0.0,[Fe/H],4.5,0.11,-0.11,0.0,00h50m11.23s,12.5467785,-83d44m37.56s,-83.7437671,57.5846,0.0947,-0.0943,7.94,0.03,-0.03,6.605,0.027,-0.027,7.80375,0.00027,-0.00027
HD 63433 b,HD 63433,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,7.10793,0.0004,-0.00034,0.0,0.0719,0.0031,-0.0044,0.0,2.15,0.1,-0.1,0.0,0.192,0.009,-0.009,0.0,5.27,,,0.0,0.0166,,,0.0,M-R relationship,0.0,,,0.0,145.57,,,0.0,886.0,,,0.0,0,G5IV,5640.0,74.0,-74.0,0.0,0.91,0.03,-0.03,0.0,0.99,0.03,-0.03,0.0,0.017,0.017,-0.017,0.0,[M/H],4.53,0.09,-0.09,0.0,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.4035,0.0225,-0.0225,6.92035,0.023,-0.023,5.258,0.016,-0.016,6.71831,0.000529,-0.000529
HD 63433 c,HD 63433,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,20.5453,0.0012,-0.0013,0.0,0.1458,0.0062,-0.0101,0.0,2.67,0.12,-0.12,0.0,0.238,0.011,-0.011,0.0,7.61,,,0.0,0.0239,,,0.0,M-R relationship,0.0,,,0.0,35.36,,,0.0,622.0,,,0.0,0,G5IV,5640.0,74.0,-74.0,0.0,0.91,0.03,-0.03,0.0,0.99,0.03,-0.03,0.0,0.017,0.017,-0.017,0.0,[M/H],4.53,0.09,-0.09,0.0,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.4035,0.0225,-0.0225,6.92035,0.023,-0.023,5.258,0.016,-0.016,6.71831,0.000529,-0.000529
HD 69830 b,HD 69830,1,3,Radial Velocity,2006,La Silla Observatory,0,8.667,0.003,-0.003,0.0,0.0785,,,0.0,3.17,,,0.0,0.283,,,0.0,10.2,,,0.0,0.0321,,,0.0,Msini,0.1,0.04,-0.04,0.0,,,,,,,,,0,K0V,5385.0,20.0,-20.0,0.0,0.89,0.02,-0.02,0.0,0.86,0.03,-0.03,0.0,-0.05,0.02,-0.02,0.0,[Fe/H],4.49,0.03,-0.03,0.0,08h18m24.24s,124.6010091,-12d38m11.13s,-12.6364246,12.5591,0.0097,-0.0096,5.96004,0.023,-0.023,4.165,0.036,-0.036,5.75392,0.0009726,-0.0009726
HD 69830 c,HD 69830,1,3,Radial Velocity,2006,La Silla Observatory,0,31.56,0.04,-0.04,0.0,0.186,,,0.0,3.46,,,0.0,0.309,,,0.0,11.8,,,0.0,0.0371,,,0.0,Msini,0.13,0.06,-0.06,0.0,,,,,,,,,0,K0V,5385.0,20.0,-20.0,0.0,0.89,0.02,-0.02,0.0,0.86,0.03,-0.03,0.0,-0.05,0.02,-0.02,0.0,[Fe/H],4.49,0.03,-0.03,0.0,08h18m24.24s,124.6010091,-12d38m11.13s,-12.6364246,12.5591,0.0097,-0.0096,5.96004,0.023,-0.023,4.165,0.036,-0.036,5.75392,0.0009726,-0.0009726
HD 73583 b,HD 73583,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,6.398042,6.7e-06,-6.2e-06,0.0,0.0604,0.0027,-0.0026,0.0,2.79,0.1,-0.1,0.0,0.249,0.009,-0.009,0.0,10.2,3.4,-3.1,0.0,0.03209,0.0107,-0.00975,0.0,Mass,0.09,0.09,-0.06,0.0,43.3,5.3,-4.7,0.0,714.0,21.0,-20.0,0.0,0,K4 V,4511.0,110.0,-110.0,0.0,0.65,0.02,-0.02,0.0,0.73,0.02,-0.02,0.0,0.0,0.09,-0.09,0.0,[Fe/H],4.62,0.12,-0.12,0.0,08h38m45.19s,129.6883026,-13d15m23.50s,-13.2565267,31.5666,0.0321,-0.032,9.67,0.03,-0.03,6.948,0.024,-0.024,9.27033,0.00048,-0.00048
HD 73583 c,HD 73583,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,18.87974,0.00086,-0.00074,0.0,0.1242,0.0055,-0.0054,0.0,2.39,0.1,-0.09,0.0,0.213,0.009,-0.008,0.0,9.7,1.8,-1.7,0.0,0.03052,0.00566,-0.00535,0.0,Mass,0.08,0.11,-0.06,0.0,10.2,1.2,-1.1,0.0,498.0,15.0,-15.0,0.0,0,K4 V,4511.0,110.0,-110.0,0.0,0.65,0.02,-0.02,0.0,0.73,0.02,-0.02,0.0,0.0,0.09,-0.09,0.0,[Fe/H],4.62,0.12,-0.12,0.0,08h38m45.19s,129.6883026,-13d15m23.50s,-13.2565267,31.5666,0.0321,-0.032,9.67,0.03,-0.03,6.948,0.024,-0.024,9.27033,0.00048,-0.00048
HD 7924 b,HD 7924,1,3,Radial Velocity,2008,W. M. Keck Observatory,0,5.39792,0.00025,-0.00025,0.0,0.06,0.0,0.0,0.0,2.4,,,0.0,0.214,,,0.0,6.3566,0.0,0.0,0.0,0.02,0.0,0.0,0.0,Msini,0.06,0.05,-0.05,0.0,113.7,3.7,-3.6,0.0,826.0,7.0,-6.0,0.0,0,K0.5 V,5131.0,14.0,-14.0,0.0,0.78,0.01,-0.01,0.0,0.65,0.05,-0.05,0.0,-0.21,,,0.0,[Fe/H],4.46,0.03,-0.03,0.0,01h21m58.96s,20.4956562,+76d42m36.53s,76.7101475,16.9922,0.0072,-0.0072,7.17896,0.023,-0.023,5.159,0.02,-0.02,6.92516,0.000196,-0.000196
HD 7924 c,HD 7924,1,3,Radial Velocity,2015,W. M. Keck Observatory,0,15.299,0.0032,-0.0033,0.0,0.1134,0.0013,-0.0014,0.0,2.72,,,0.0,0.243,,,0.0,7.86,0.73,-0.71,0.0,0.02473,0.0023,-0.00223,0.0,Msini,0.098,0.096,-0.069,0.0,28.35,0.92,-0.89,0.0,584.0,5.0,-5.0,0.0,0,K0.5 V,5075.0,83.0,-83.0,0.0,0.78,0.03,-0.03,0.0,0.83,0.02,-0.04,0.0,-0.15,0.03,-0.03,0.0,[Fe/H],4.59,0.02,-0.03,0.0,01h21m58.96s,20.4956562,+76d42m36.53s,76.7101475,16.9922,0.0072,-0.0072,7.17896,0.023,-0.023,5.159,0.02,-0.02,6.92516,0.000196,-0.000196
HD 7924 d,HD 7924,1,3,Radial Velocity,2015,W. M. Keck Observatory,0,24.451,0.015,-0.017,0.0,0.1551,0.0018,-0.0019,0.0,2.42,,,0.0,0.216,,,0.0,6.44,0.79,-0.78,0.0,0.02026,0.00249,-0.00245,0.0,Msini,0.21,0.13,-0.12,0.0,15.17,0.49,-0.48,0.0,499.0,4.0,-4.0,0.0,0,K0.5 V,5075.0,83.0,-83.0,0.0,0.78,0.03,-0.03,0.0,0.83,0.02,-0.04,0.0,-0.15,0.03,-0.03,0.0,[Fe/H],4.59,0.02,-0.03,0.0,01h21m58.96s,20.4956562,+76d42m36.53s,76.7101475,16.9922,0.0072,-0.0072,7.17896,0.023,-0.023,5.159,0.02,-0.02,6.92516,0.000196,-0.000196
HD 80653 b,HD 80653,1,1,Transit,2020,K2,0,0.719573,2.1e-05,-2.1e-05,0.0,0.0166,0.0003,-0.0003,0.0,1.613,0.071,-0.071,0.0,0.144,0.006,-0.006,0.0,5.6,0.43,-0.43,0.0,0.01762,0.00135,-0.00135,0.0,Mass,,,,,6635.86,,,0.0,2302.0,,,0.0,0,G2,5910.0,127.01,-127.01,0.0,1.22,0.01,-0.01,0.0,1.18,0.04,-0.04,0.0,,,,,,4.34,0.02,-0.02,0.0,09h21m21.38s,140.3390845,+14d22m04.33s,14.3678691,109.86,0.811,-0.8,9.452,0.003,-0.003,8.018,0.021,-0.021,9.30733,0.000346,-0.000346
HD 85512 b,HD 85512,1,1,Radial Velocity,2011,La Silla Observatory,0,58.43,0.13,-0.13,0.0,0.26,0.0,0.0,0.0,1.72,,,0.0,0.153,,,0.0,3.6,0.5,-0.5,0.0,0.011,0.002,-0.002,0.0,Msin(i)/sin(i),0.11,0.1,-0.1,0.0,,,,,298.0,,,0.0,0,K5 V,4300.0,45.0,-45.0,0.0,0.71,0.02,-0.02,0.0,0.43,0.1,-0.1,0.0,-0.26,,,0.0,[Fe/H],4.36,0.1,-0.1,0.0,09h51m07.71s,147.7821226,-43d30m17.34s,-43.5048162,11.281,0.0052,-0.0052,7.67,0.03,-0.03,4.717,0.021,-0.021,7.18726,0.000345,-0.000345
HD 86226 c,HD 86226,1,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,3.98442,0.00018,-0.00018,0.0,0.049,0.001,-0.001,0.0,2.16,0.08,-0.08,0.0,0.193,0.007,-0.007,0.0,7.25,1.19,-1.12,0.0,0.02281,0.00374,-0.00352,0.0,Mass,0.075,0.065,-0.048,0.0,464.96,,,0.0,1311.0,28.0,-28.0,0.0,0,G1 V,5863.0,88.0,-88.0,0.0,1.05,0.03,-0.03,0.0,1.02,0.06,-0.07,0.0,0.018,0.057,-0.043,0.0,[Fe/H],4.4,0.03,-0.03,0.0,09h56m29.64s,149.1235154,-24d05m57.07s,-24.0991859,45.683,0.1053,-0.1048,7.93,0.03,-0.03,6.463,0.023,-0.023,7.7713,0.000462,-0.000462
HD 93385 b,HD 93385,1,3,Radial Velocity,2021,La Silla Observatory,0,7.3426,0.0012,-0.0012,0.0,0.0756,0.0013,-0.0013,0.0,1.88,,,0.0,0.168,,,0.0,4.2,0.5,-0.5,0.0,0.01321,0.00157,-0.00157,0.0,Msini,0.295,,,1.0,,,,,,,,,0,G2/G3 V,5977.0,18.0,-18.0,0.0,1.18,0.07,-0.06,0.0,1.04,0.01,-0.01,0.0,0.02,0.01,-0.01,0.0,[Fe/H],4.42,0.02,-0.02,0.0,10h46m15.05s,161.5627065,-41d27m52.57s,-41.464604,43.3475,0.0649,-0.0648,7.49,0.03,-0.03,6.065,0.023,-0.023,7.33769,0.000156,-0.000156
HD 93385 c,HD 93385,1,3,Radial Velocity,2021,La Silla Observatory,0,13.18,0.003,-0.003,0.0,0.112,0.002,-0.002,0.0,2.56,,,0.0,0.229,,,0.0,7.1,0.6,-0.6,0.0,0.02234,0.00189,-0.00189,0.0,Msini,0.2,,,1.0,,,,,,,,,0,G2/G3 V,5977.0,18.0,-18.0,0.0,1.18,0.07,-0.06,0.0,1.04,0.01,-0.01,0.0,0.02,0.01,-0.01,0.0,[Fe/H],4.42,0.02,-0.02,0.0,10h46m15.05s,161.5627065,-41d27m52.57s,-41.464604,43.3475,0.0649,-0.0648,7.49,0.03,-0.03,6.065,0.023,-0.023,7.33769,0.000156,-0.000156
HD 93385 d,HD 93385,1,3,Radial Velocity,2021,La Silla Observatory,0,45.85,0.05,-0.05,0.0,0.2565,0.0043,-0.0043,0.0,2.89,,,0.0,0.258,,,0.0,8.7,0.9,-0.9,0.0,0.02737,0.00283,-0.00283,0.0,Msini,0.09,0.15,-0.05,0.0,,,,,,,,,0,G2/G3 V,5977.0,18.0,-18.0,0.0,1.18,0.07,-0.06,0.0,1.04,0.01,-0.01,0.0,0.02,0.01,-0.01,0.0,[Fe/H],4.42,0.02,-0.02,0.0,10h46m15.05s,161.5627065,-41d27m52.57s,-41.464604,43.3475,0.0649,-0.0648,7.49,0.03,-0.03,6.065,0.023,-0.023,7.33769,0.000156,-0.000156
HD 93963 A c,HD 93963 A,2,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,3.6451398,1.06e-05,-1.42e-05,0.0,0.04813,0.00085,-0.00085,0.0,3.228,0.059,-0.059,0.0,0.288,0.005,-0.005,0.0,19.2,4.1,-4.1,0.0,0.06041,0.0129,-0.0129,0.0,Mass,,,,,543.8,29.4,-27.6,0.0,1344.0,18.0,-18.0,0.0,0,G0 V,5987.0,64.0,-64.0,0.0,1.04,0.01,-0.01,0.0,1.11,0.04,-0.04,0.0,0.1,0.04,-0.04,0.0,[Fe/H],4.49,0.11,-0.11,0.0,10h51m06.41s,162.7766969,+25d38m27.83s,25.641065,82.3432,0.3932,-0.3896,9.182,0.003,-0.003,7.776,0.024,-0.024,9.03376,0.000473,-0.000473
HD 95338 b,HD 95338,1,1,Radial Velocity,2020,Las Campanas Observatory,0,55.087,0.02,-0.02,0.0,0.262,0.002,-0.002,0.0,3.89,0.19,-0.2,0.0,0.347,0.017,-0.018,0.0,42.44,2.22,-2.08,0.0,0.13353,0.00698,-0.00654,0.0,Mass,0.197,0.029,-0.024,0.0,7.42,0.22,-0.22,0.0,385.0,17.0,-17.0,0.0,0,K0.5 V,5212.0,16.0,-11.0,0.0,0.87,0.04,-0.04,0.0,0.83,0.02,-0.02,0.0,0.04,0.1,-0.1,0.0,[Fe/H],4.54,0.21,-0.21,0.0,10h59m25.52s,164.8563364,-56d37m24.80s,-56.6235564,36.9941,0.0689,-0.0687,8.62,0.03,-0.03,6.591,0.018,-0.018,8.38213,0.000279,-0.000279
HD 96700 b,HD 96700,1,3,Radial Velocity,2021,La Silla Observatory,0,8.1245,0.0006,-0.0006,0.0,0.0777,0.0013,-0.0013,0.0,2.93,,,0.0,0.261,,,0.0,8.9,0.4,-0.4,0.0,0.028,0.00126,-0.00126,0.0,Msini,0.138,,,1.0,,,,,,,,,0,G0 V,5845.0,13.0,-13.0,0.0,1.16,0.04,-0.04,0.0,0.89,0.01,-0.01,0.0,-0.18,0.01,-0.01,0.0,[Fe/H],4.39,0.02,-0.02,0.0,11h07m53.82s,166.9742616,-30d10m30.50s,-30.1751383,25.4111,0.0284,-0.0283,6.51,0.03,-0.03,4.995,0.024,-0.024,6.35547,0.000296,-0.000296
HD 96700 c,HD 96700,1,3,Radial Velocity,2021,La Silla Observatory,0,19.88,0.01,-0.01,0.0,0.141,0.002,-0.002,0.0,1.69,,,0.0,0.151,,,0.0,3.5,0.4,-0.4,0.0,0.01101,0.00126,-0.00126,0.0,Msini,0.293,,,1.0,,,,,,,,,0,G0 V,5845.0,13.0,-13.0,0.0,1.16,0.04,-0.04,0.0,0.89,0.01,-0.01,0.0,-0.18,0.01,-0.01,0.0,[Fe/H],4.39,0.02,-0.02,0.0,11h07m53.82s,166.9742616,-30d10m30.50s,-30.1751383,25.4111,0.0284,-0.0283,6.51,0.03,-0.03,4.995,0.024,-0.024,6.35547,0.000296,-0.000296
HD 96700 d,HD 96700,1,3,Radial Velocity,2021,La Silla Observatory,0,103.5,0.1,-0.1,0.0,0.424,0.007,-0.007,0.0,3.61,,,0.0,0.322,,,0.0,12.7,1.0,-1.0,0.0,0.03996,0.00315,-0.00315,0.0,Msini,0.27,0.08,-0.08,0.0,,,,,,,,,0,G0 V,5845.0,13.0,-13.0,0.0,1.16,0.04,-0.04,0.0,0.89,0.01,-0.01,0.0,-0.18,0.01,-0.01,0.0,[Fe/H],4.39,0.02,-0.02,0.0,11h07m53.82s,166.9742616,-30d10m30.50s,-30.1751383,25.4111,0.0284,-0.0283,6.51,0.03,-0.03,4.995,0.024,-0.024,6.35547,0.000296,-0.000296
HD 97658 b,HD 97658,1,1,Radial Velocity,2010,W. M. Keck Observatory,0,9.4897116,8e-07,-8e-07,0.0,0.0805,0.001,-0.0011,0.0,2.12,0.06,-0.06,0.0,0.189,0.005,-0.005,0.0,8.3,1.1,-1.1,0.0,0.02611,0.00346,-0.00346,0.0,Mass,0.05,0.04,-0.03,0.0,41.92,,,0.0,751.0,12.0,-12.0,0.0,0,K1 V,5212.0,43.0,-43.0,0.0,0.73,0.01,-0.01,0.0,0.85,0.08,-0.08,0.0,-0.23,0.03,-0.03,0.0,[Fe/H],4.64,0.04,-0.04,0.0,11h14m33.04s,168.6376584,+25d42m38.15s,25.7105962,21.5618,0.0254,-0.0253,7.76,0.03,-0.03,5.734,0.018,-0.018,7.5136,0.000389,-0.000389
HIP 116454 b,HIP 116454,2,1,Transit,2014,K2,0,9.1205,0.0005,-0.0005,0.0,0.0906,0.0049,-0.0049,0.0,2.466,0.112,-0.112,0.0,0.22,0.01,-0.01,0.0,12.7132,3.1783,-3.1783,0.0,0.04,0.01,-0.01,0.0,Mass,0.2,0.07,-0.07,0.0,,,,,690.0,14.0,-14.0,0.0,0,K1,5089.0,50.0,-50.0,0.0,0.72,0.02,-0.02,0.0,0.81,0.11,-0.11,0.0,-0.16,,,0.0,[Fe/H],4.59,0.03,-0.03,0.0,23h35m49.04s,353.9543517,+00d26m40.94s,0.4447043,62.4491,0.1831,-0.182,10.19,0.03,-0.03,8.029,0.021,-0.021,9.93208,0.000347,-0.000347
HIP 35173 b,HIP 35173,1,1,Radial Velocity,2019,Las Campanas Observatory,0,41.516,0.077,-0.077,0.0,0.217,0.004,-0.004,0.0,3.61,,,0.0,0.322,,,0.0,12.7,2.7,-2.7,0.0,0.03996,0.0085,-0.0085,0.0,Msini,0.16,0.11,-0.11,0.0,,,,,,,,,0,K2 V,4881.0,55.0,-81.0,0.0,0.77,0.03,-0.02,0.0,0.79,0.05,-0.05,0.0,,,,,,4.52,0.08,-0.1,0.0,07h16m10.78s,109.0449329,-03d39m58.06s,-3.6661273,33.1562,0.0641,-0.0638,9.01,0.03,-0.03,6.674,0.026,-0.026,8.70829,0.000356,-0.000356
